,date,Auto-test,Isolement,Symptômes,Contagion,Fièvre,Contact tracing,Autotests COVID,Essoufflement,Maux de tête,Toux,Système immunitaire,Diarrhée,Urgences,Fatigue,Dépression,Hôpital,Variant omicron,Anxiété,Gamma,Soins à domicile,Voyages,Green Pass,Télétravail,Coronavirus,Soins intensifs,Tests PCR,Tests antigéniques,Certificat sanitaire,Ventilation,Perte de goût,Frontières,Quarantaine,Restrictions,Distanciation sociale,Alpha,Chômage,Gel hydroalcoolique,Réanimation,Aéroports,region,region name
61,2021-07-04,0.0,7,41,26,50,,0.0,0,78,20,33,25,45,47,16,85,0,0,0,,62,0.0,38,9,83.0,89.0,31.0,0,12,0.0,0,0,55,0,41,45,0,0,42,P,Basse_Normandie
62,2021-07-11,0.0,8,31,0,31,,0.0,0,0,20,0,71,23,59,19,51,0,79,0,,43,0.0,16,11,0.0,58.0,0.0,24,56,0.0,0,36,73,0,28,19,15,0,0,P,Basse_Normandie
63,2021-07-18,0.0,8,53,0,80,,83.0,0,0,7,0,87,64,50,25,92,50,0,0,,47,0.0,34,13,0.0,42.0,0.0,37,0,100.0,0,0,0,0,77,23,0,40,80,P,Basse_Normandie
64,2021-07-25,0.0,12,56,0,21,,0.0,0,0,9,54,36,28,57,0,85,0,60,60,,58,0.0,0,11,0.0,0.0,55.0,41,37,0.0,0,25,50,34,49,43,0,0,0,P,Basse_Normandie
65,2021-08-01,0.0,7,45,30,0,,0.0,0,0,31,0,66,61,75,0,78,0,0,0,,47,74.0,0,8,0.0,39.0,0.0,0,29,0.0,0,0,41,0,19,18,0,0,0,P,Basse_Normandie
66,2021-08-08,0.0,4,47,0,82,,0.0,0,0,34,36,56,65,48,44,74,0,0,0,,37,0.0,35,8,0.0,44.0,0.0,57,20,0.0,0,32,0,37,35,19,0,0,0,P,Basse_Normandie
67,2021-08-15,0.0,6,46,0,47,,0.0,0,0,22,0,85,40,47,62,89,0,81,39,,30,45.0,21,8,0.0,35.0,38.0,0,20,0.0,0,52,26,33,18,42,0,29,0,P,Basse_Normandie
68,2021-08-22,0.0,0,45,40,0,,100.0,0,0,28,100,41,18,78,44,65,0,0,0,,26,43.0,0,7,0.0,100.0,32.0,0,0,0.0,44,20,0,0,48,25,12,21,0,P,Basse_Normandie
69,2021-08-29,0.0,10,47,23,0,,0.0,0,0,39,41,76,45,64,30,49,17,98,35,,46,0.0,0,6,29.0,30.0,35.0,0,22,0.0,15,40,0,0,17,18,0,18,0,P,Basse_Normandie
70,2021-09-05,0.0,19,43,39,42,,92.0,29,0,22,0,58,59,29,0,91,0,59,39,,26,51.0,0,5,32.0,0.0,0.0,41,16,0.0,19,0,0,0,80,17,8,0,0,P,Basse_Normandie
71,2021-09-12,0.0,0,34,0,30,,0.0,38,0,51,0,37,23,69,16,54,16,25,44,,67,0.0,0,5,0.0,41.0,0.0,0,33,0.0,0,98,44,0,0,25,9,0,66,P,Basse_Normandie
72,2021-09-19,27.0,0,54,43,28,,0.0,38,29,41,0,80,33,45,20,43,0,0,57,,60,33.0,0,5,0.0,0.0,0.0,0,100,72.0,0,0,38,0,56,0,30,0,0,P,Basse_Normandie
73,2021-09-26,29.0,0,40,53,43,,0.0,0,30,55,35,42,50,48,21,64,23,83,0,,57,59.0,44,5,48.0,0.0,0.0,38,19,0.0,0,56,0,0,38,62,37,0,0,P,Basse_Normandie
74,2021-10-03,0.0,0,50,0,62,,0.0,0,0,72,0,47,63,44,0,23,0,50,0,,36,0.0,37,4,0.0,49.0,0.0,30,70,0.0,0,0,24,0,33,38,0,0,0,P,Basse_Normandie
75,2021-10-10,0.0,0,43,48,0,,46.0,0,91,68,0,63,72,42,25,41,0,0,0,,83,0.0,24,4,0.0,0.0,0.0,0,25,79.0,0,32,0,0,53,0,0,0,0,P,Basse_Normandie
76,2021-10-17,0.0,10,43,0,52,,0.0,27,0,83,29,66,62,61,39,79,21,46,40,,22,0.0,23,4,0.0,0.0,0.0,22,14,0.0,54,0,0,0,62,34,0,0,99,P,Basse_Normandie
77,2021-10-24,0.0,0,42,44,0,,0.0,23,0,44,60,53,44,82,27,83,34,0,0,,52,31.0,0,5,0.0,47.0,0.0,0,40,0.0,0,0,0,0,82,0,0,0,0,P,Basse_Normandie
78,2021-10-31,0.0,0,43,0,0,,0.0,0,0,58,0,73,48,19,0,72,0,38,73,,45,29.0,25,6,0.0,0.0,0.0,0,47,0.0,0,0,0,53,33,20,15,44,0,P,Basse_Normandie
79,2021-11-07,0.0,0,33,47,85,,0.0,44,0,55,0,47,50,33,48,64,0,60,16,,71,0.0,99,6,0.0,0.0,0.0,23,42,0.0,15,0,0,0,43,31,0,0,0,P,Basse_Normandie
80,2021-11-14,0.0,0,34,55,33,,0.0,31,50,51,0,46,52,59,0,74,0,0,24,,35,0.0,99,7,27.0,0.0,41.0,0,16,0.0,0,0,0,0,47,58,9,45,56,P,Basse_Normandie
81,2021-11-21,0.0,0,42,36,43,,0.0,0,0,65,0,54,48,46,0,19,30,23,20,,80,39.0,27,9,0.0,54.0,34.0,25,57,35.0,35,31,29,0,32,0,0,0,0,P,Basse_Normandie
82,2021-11-28,0.0,30,54,70,55,,0.0,32,0,81,0,42,63,53,23,44,100,0,17,,41,35.0,52,10,31.0,0.0,0.0,0,54,0.0,40,24,52,0,30,30,0,0,59,P,Basse_Normandie
83,2021-12-05,0.0,13,55,67,35,,0.0,0,0,78,66,53,83,56,19,67,39,0,0,,32,0.0,38,10,0.0,81.0,34.0,100,0,0.0,30,44,40,0,41,30,0,27,0,P,Basse_Normandie
84,2021-12-12,100.0,15,59,61,41,,54.0,0,0,67,0,41,65,100,70,0,19,0,59,,0,74.0,0,8,43.0,0.0,0.0,0,44,0.0,17,0,53,60,46,29,8,0,0,P,Basse_Normandie
85,2021-12-19,0.0,23,44,89,62,,0.0,0,0,49,0,45,49,84,0,90,28,0,34,,70,53.0,59,10,0.0,0.0,86.0,46,58,0.0,0,0,48,0,0,55,12,34,0,P,Basse_Normandie
86,2021-12-26,39.0,67,77,0,78,,91.0,0,0,100,0,79,63,62,0,47,34,34,30,,37,100.0,95,9,0.0,47.0,57.0,0,24,0.0,0,0,100,0,48,32,12,35,0,P,Basse_Normandie
87,2022-01-02,0.0,100,100,35,0,,0.0,17,0,70,0,100,27,86,0,55,46,50,31,,58,0.0,52,9,0.0,0.0,0.0,0,30,29.0,35,42,76,0,45,19,9,0,0,P,Basse_Normandie
88,2022-01-09,0.0,57,84,28,69,,0.0,0,38,68,64,85,49,65,50,90,19,68,22,,34,0.0,34,8,0.0,0.0,100.0,0,57,0.0,0,0,0,0,63,16,14,49,0,P,Basse_Normandie
89,2022-01-16,26.0,51,80,72,0,,44.0,0,0,39,57,62,98,94,23,51,36,0,52,,63,0.0,47,5,36.0,0.0,0.0,0,39,0.0,53,29,0,0,35,0,0,0,0,P,Basse_Normandie
90,2022-01-23,0.0,69,73,100,70,,0.0,0,0,63,82,50,45,60,33,84,16,0,47,,51,0.0,0,7,0.0,0.0,0.0,45,30,0.0,14,58,0,34,64,0,0,26,0,P,Basse_Normandie
91,2022-01-30,0.0,31,62,37,100,,34.0,28,0,56,0,32,38,97,39,67,81,21,0,,66,0.0,38,7,0.0,0.0,0.0,0,81,0.0,0,23,27,0,53,33,0,0,0,P,Basse_Normandie
92,2022-02-06,0.0,33,56,66,65,,0.0,100,0,53,0,69,37,65,48,45,0,0,16,,43,0.0,24,5,0.0,0.0,32.0,19,91,30.0,0,0,50,0,69,25,0,0,36,P,Basse_Normandie
93,2022-02-13,0.0,16,62,59,34,,0.0,17,47,34,0,56,52,31,23,83,0,40,27,,69,0.0,40,5,0.0,20.0,72.0,0,41,0.0,21,0,43,0,40,23,10,19,47,P,Basse_Normandie
94,2022-02-20,0.0,14,46,47,51,,0.0,32,42,13,0,63,54,61,26,73,0,31,49,,55,0.0,18,4,0.0,0.0,0.0,0,38,0.0,17,0,0,0,31,0,0,0,24,P,Basse_Normandie
95,2022-02-27,0.0,21,57,31,50,,0.0,0,0,34,0,70,42,49,41,49,0,30,22,,100,0.0,14,3,0.0,25.0,0.0,0,25,0.0,19,0,19,0,90,28,0,23,0,P,Basse_Normandie
96,2022-03-06,0.0,9,72,18,95,,0.0,0,0,28,0,58,29,54,33,38,0,0,31,,57,0.0,30,4,52.0,31.0,36.0,0,17,0.0,32,0,0,0,64,16,9,21,0,P,Basse_Normandie
97,2022-03-13,0.0,26,72,23,48,,0.0,0,30,28,0,69,38,60,22,90,0,93,51,,55,0.0,0,4,23.0,0.0,0.0,0,42,0.0,0,0,24,0,33,0,5,23,0,P,Basse_Normandie
98,2022-03-20,0.0,25,83,42,88,,60.0,0,0,96,0,82,43,78,0,92,0,0,21,,56,0.0,12,4,29.0,0.0,0.0,16,31,20.0,0,18,60,0,54,43,0,0,0,P,Basse_Normandie
99,2022-03-27,0.0,36,74,38,98,,0.0,0,0,87,43,45,44,57,32,52,14,22,0,,38,27.0,0,2,0.0,26.0,0.0,0,48,41.0,9,21,50,0,58,33,0,38,0,P,Basse_Normandie
100,2022-04-03,0.0,16,66,41,73,,0.0,0,0,47,22,65,15,85,22,87,0,41,31,,55,0.0,0,3,0.0,0.0,0.0,16,26,0.0,0,0,0,0,48,39,0,0,0,P,Basse_Normandie
101,2022-04-10,0.0,20,62,82,77,,0.0,0,0,53,0,66,17,89,13,75,0,22,26,,90,31.0,12,2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,48,27,0,0,40,P,Basse_Normandie
102,2022-04-17,16.0,13,56,20,85,,0.0,0,24,63,0,52,40,50,19,64,0,23,42,,43,0.0,18,2,0.0,0.0,0.0,0,27,0.0,0,27,0,0,62,28,5,0,0,P,Basse_Normandie
103,2022-04-24,0.0,16,37,33,30,,0.0,0,0,62,0,68,35,89,28,73,23,0,37,,39,0.0,21,3,0.0,0.0,0.0,0,45,0.0,16,13,26,0,32,58,0,19,0,P,Basse_Normandie
104,2022-05-01,0.0,12,60,44,0,,0.0,0,57,38,79,44,32,72,41,73,0,32,24,,55,0.0,15,2,17.0,21.0,0.0,0,36,0.0,0,0,13,27,32,28,8,0,0,P,Basse_Normandie
105,2022-05-08,0.0,13,47,70,12,,0.0,0,0,38,0,90,26,84,27,79,0,0,37,,58,0.0,24,2,0.0,0.0,0.0,19,51,0.0,26,0,0,0,51,21,0,23,0,P,Basse_Normandie
106,2022-05-15,0.0,12,65,34,89,,0.0,19,0,62,0,65,75,71,17,91,0,18,26,,15,0.0,100,2,0.0,19.0,0.0,0,19,40.0,13,20,36,0,34,0,0,16,40,P,Basse_Normandie
107,2022-05-22,0.0,4,66,21,19,,0.0,19,26,41,0,77,52,40,30,78,0,33,25,,52,0.0,0,2,0.0,0.0,0.0,0,67,0.0,15,17,0,20,75,22,0,0,28,P,Basse_Normandie
108,2022-05-29,0.0,0,64,67,41,,0.0,27,0,42,38,22,48,47,22,100,17,23,0,,66,0.0,20,2,59.0,31.0,0.0,0,13,54.0,0,0,19,38,64,41,7,0,0,P,Basse_Normandie
0,2020-05-03,0.0,4,23,10,34,35.0,0.0,0,0,21,52,44,32,46,29,38,7,0,15,,20,0.0,75,100,22.0,0.0,0.0,0,10,0.0,35,65,0,23,57,79,95,14,0,Q,Haute_Normandie
1,2020-05-10,0.0,4,29,32,30,0.0,0.0,0,31,23,0,70,32,53,22,43,0,0,27,,30,0.0,27,100,47.0,0.0,0.0,0,25,0.0,24,70,13,0,57,51,100,83,0,Q,Haute_Normandie
2,2020-05-17,26.0,5,33,0,24,0.0,0.0,0,0,8,0,23,25,29,0,55,0,21,44,,11,0.0,40,64,0.0,39.0,26.0,0,22,0.0,26,17,24,0,55,69,72,0,67,Q,Haute_Normandie
3,2020-05-24,0.0,8,29,12,10,0.0,0.0,0,0,16,25,44,31,44,43,42,0,27,29,,31,0.0,53,48,0.0,0.0,27.0,0,47,0.0,15,0,0,0,49,100,48,0,0,Q,Haute_Normandie
4,2020-05-31,0.0,4,21,24,30,0.0,0.0,0,0,15,0,53,26,53,48,71,0,33,16,,33,0.0,43,40,29.0,0.0,0.0,0,32,0.0,100,39,0,0,58,83,24,19,32,Q,Haute_Normandie
5,2020-06-07,0.0,3,21,0,0,0.0,0.0,0,22,11,0,60,42,63,30,50,17,0,38,,42,0.0,58,29,0.0,0.0,0.0,0,33,0.0,62,47,0,0,53,42,23,0,0,Q,Haute_Normandie
6,2020-06-14,0.0,4,19,9,34,0.0,35.0,0,26,0,0,40,32,54,20,44,0,23,50,,32,0.0,66,41,0.0,26.0,0.0,0,49,0.0,51,40,25,0,33,73,29,0,0,Q,Haute_Normandie
7,2020-06-21,0.0,5,19,0,19,40.0,0.0,0,20,9,0,81,24,54,0,70,0,0,51,,34,0.0,0,46,35.0,0.0,0.0,0,66,0.0,57,0,16,0,44,61,23,32,0,Q,Haute_Normandie
8,2020-06-28,0.0,10,39,9,0,0.0,0.0,0,100,20,0,79,19,80,0,51,0,0,56,,65,0.0,20,34,0.0,0.0,100.0,17,57,0.0,52,20,0,0,52,49,32,0,75,Q,Haute_Normandie
9,2020-07-05,0.0,5,25,22,0,62.0,0.0,29,23,22,0,33,33,33,100,69,0,28,43,,35,0.0,22,33,0.0,0.0,0.0,0,37,0.0,56,0,0,0,58,0,20,21,0,Q,Haute_Normandie
10,2020-07-12,0.0,6,29,0,34,51.0,31.0,53,0,30,0,36,27,71,53,65,0,0,61,,25,0.0,0,31,0.0,0.0,31.0,49,42,0.0,41,16,27,0,58,54,13,24,0,Q,Haute_Normandie
11,2020-07-19,36.0,4,40,21,47,51.0,0.0,0,0,28,0,64,37,68,26,80,0,40,17,,56,54.0,0,31,0.0,0.0,0.0,0,18,0.0,38,19,0,0,25,25,12,0,0,Q,Haute_Normandie
12,2020-07-26,0.0,4,22,0,39,0.0,0.0,0,0,15,25,36,33,41,75,72,15,38,40,,37,0.0,29,30,0.0,0.0,30.0,65,36,0.0,0,0,0,0,24,36,32,100,0,Q,Haute_Normandie
13,2020-08-02,0.0,6,21,30,28,0.0,0.0,0,0,16,0,66,37,46,55,68,0,0,34,,53,0.0,0,25,0.0,0.0,0.0,0,36,0.0,0,29,13,19,70,23,8,0,0,Q,Haute_Normandie
14,2020-08-09,0.0,4,27,0,29,0.0,0.0,39,0,6,41,37,28,41,0,71,13,0,0,,51,0.0,68,24,0.0,0.0,0.0,0,20,45.0,40,39,0,0,27,30,23,0,0,Q,Haute_Normandie
15,2020-08-16,43.0,6,40,0,21,0.0,0.0,39,0,15,30,55,12,80,29,61,0,58,44,,49,49.0,17,26,0.0,0.0,0.0,0,0,0.0,17,26,0,43,28,21,16,0,0,Q,Haute_Normandie
16,2020-08-23,38.0,8,25,52,16,0.0,0.0,48,26,18,0,65,0,52,0,72,0,42,0,,33,0.0,19,24,0.0,0.0,0.0,0,24,36.0,20,15,49,0,61,41,17,36,0,Q,Haute_Normandie
17,2020-08-30,0.0,9,24,13,52,0.0,0.0,0,0,8,47,48,39,30,47,58,0,23,20,,25,0.0,0,26,0.0,0.0,50.0,0,44,0.0,19,28,0,0,61,39,45,27,0,Q,Haute_Normandie
18,2020-09-06,0.0,4,42,11,36,0.0,0.0,0,23,25,0,68,33,54,26,42,0,50,32,,20,100.0,28,33,0.0,36.0,0.0,0,25,0.0,28,100,28,35,64,38,0,34,0,Q,Haute_Normandie
19,2020-09-13,0.0,8,40,20,78,0.0,15.0,100,0,39,0,43,20,53,0,96,0,26,17,,28,0.0,34,29,0.0,21.0,48.0,0,29,0.0,0,35,25,0,76,16,17,0,0,Q,Haute_Normandie
20,2020-09-20,0.0,0,35,73,23,0.0,0.0,0,47,35,55,41,15,71,45,78,0,18,18,,46,0.0,20,28,27.0,0.0,0.0,18,61,66.0,0,24,68,0,64,24,0,42,0,Q,Haute_Normandie
21,2020-09-27,0.0,8,28,15,26,0.0,0.0,0,0,40,44,50,39,64,36,73,17,0,0,,33,0.0,46,26,0.0,0.0,0.0,0,37,0.0,8,38,0,0,62,48,23,0,0,Q,Haute_Normandie
22,2020-10-04,0.0,4,34,56,54,0.0,0.0,0,0,41,0,60,26,69,37,50,0,0,48,,6,0.0,27,25,0.0,0.0,0.0,55,41,69.0,17,40,12,0,59,36,19,60,0,Q,Haute_Normandie
23,2020-10-11,27.0,4,36,14,46,0.0,0.0,64,76,0,29,78,37,38,29,79,0,21,63,,25,0.0,12,28,0.0,0.0,0.0,0,20,0.0,12,0,66,50,43,56,0,41,0,Q,Haute_Normandie
24,2020-10-18,0.0,5,39,37,59,0.0,0.0,0,0,29,0,46,24,48,42,66,6,44,41,,17,0.0,20,31,0.0,0.0,50.0,0,49,0.0,0,14,49,37,80,0,9,18,0,Q,Haute_Normandie
25,2020-10-25,0.0,5,35,28,24,0.0,0.0,0,58,12,0,17,37,26,43,58,0,53,24,,0,0.0,65,39,25.0,0.0,62.0,20,28,0.0,16,0,25,0,16,45,24,46,42,Q,Haute_Normandie
26,2020-11-01,0.0,8,42,28,33,0.0,16.0,0,0,30,0,43,29,57,48,65,0,43,37,,21,0.0,58,35,36.0,0.0,0.0,0,38,28.0,7,19,30,0,67,49,12,52,0,Q,Haute_Normandie
27,2020-11-08,33.0,0,38,17,16,0.0,0.0,0,0,36,0,36,24,55,47,54,8,0,16,,9,0.0,44,28,92.0,0.0,0.0,16,33,0.0,0,18,0,0,55,63,0,43,0,Q,Haute_Normandie
28,2020-11-15,0.0,3,25,20,21,0.0,0.0,0,0,20,0,44,9,38,0,54,5,0,82,,13,0.0,0,25,34.0,59.0,0.0,0,26,50.0,0,0,0,0,45,52,38,0,40,Q,Haute_Normandie
29,2020-11-22,0.0,3,27,0,53,0.0,16.0,0,0,9,0,20,36,34,0,46,0,100,43,,14,33.0,26,20,53.0,0.0,75.0,0,27,55.0,25,11,0,49,55,30,22,0,21,Q,Haute_Normandie
30,2020-11-29,0.0,6,26,14,42,0.0,0.0,32,23,17,0,64,24,32,45,63,0,21,41,,14,0.0,0,18,0.0,32.0,0.0,0,41,0.0,0,0,11,0,74,21,11,31,0,Q,Haute_Normandie
31,2020-12-06,0.0,7,29,0,45,0.0,0.0,0,26,22,0,41,0,48,61,37,7,17,14,,29,0.0,21,20,0.0,0.0,0.0,0,15,0.0,19,0,20,0,58,33,27,27,0,Q,Haute_Normandie
32,2020-12-13,0.0,0,31,35,36,61.0,0.0,0,35,38,32,36,16,45,79,70,0,23,46,,20,0.0,29,19,0.0,20.0,0.0,0,35,0.0,22,13,0,33,65,17,0,29,0,Q,Haute_Normandie
33,2020-12-20,33.0,3,31,19,0,0.0,0.0,0,0,25,0,73,43,24,26,38,0,29,54,,20,0.0,13,22,0.0,0.0,0.0,0,32,0.0,0,0,30,25,67,14,0,0,0,Q,Haute_Normandie
34,2020-12-27,0.0,5,25,0,18,0.0,0.0,33,54,18,0,36,42,69,31,54,0,0,32,,19,36.0,0,22,0.0,49.0,28.0,35,14,0.0,0,40,0,0,65,23,15,0,0,Q,Haute_Normandie
35,2021-01-03,0.0,10,39,25,21,0.0,19.0,45,30,13,0,47,24,56,35,54,0,35,14,,8,33.0,49,24,0.0,0.0,37.0,0,36,0.0,14,17,15,0,47,30,15,30,36,Q,Haute_Normandie
36,2021-01-10,48.0,5,26,60,42,0.0,0.0,0,0,17,0,29,28,21,50,76,7,18,35,,24,78.0,0,25,0.0,0.0,35.0,0,19,0.0,0,21,19,0,39,18,10,0,0,Q,Haute_Normandie
37,2021-01-17,0.0,7,39,19,46,0.0,0.0,0,36,23,0,41,16,53,25,62,0,58,28,,20,0.0,0,24,0.0,0.0,0.0,0,30,0.0,23,50,0,86,59,27,14,25,0,Q,Haute_Normandie
38,2021-01-24,0.0,5,40,0,30,0.0,0.0,0,24,34,0,44,24,59,35,49,0,22,15,,28,0.0,16,25,0.0,0.0,0.0,100,50,0.0,23,0,26,0,82,0,0,0,0,Q,Haute_Normandie
39,2021-01-31,0.0,4,32,16,23,0.0,0.0,45,0,26,0,44,30,52,81,67,0,28,0,,36,0.0,45,21,0.0,0.0,0.0,14,51,86.0,14,0,36,100,44,36,29,30,25,Q,Haute_Normandie
40,2021-02-07,0.0,9,42,14,16,0.0,0.0,59,21,28,0,39,26,48,40,64,0,34,35,,32,0.0,62,20,0.0,0.0,0.0,21,35,75.0,30,0,0,0,43,20,0,0,25,Q,Haute_Normandie
41,2021-02-14,0.0,9,28,28,31,0.0,0.0,42,41,41,35,83,48,54,0,72,7,19,0,,8,0.0,29,17,29.0,0.0,0.0,0,29,0.0,28,60,0,0,58,24,0,0,0,Q,Haute_Normandie
42,2021-02-21,0.0,12,28,0,41,0.0,0.0,36,26,32,0,75,42,85,35,69,0,0,0,,16,0.0,34,18,0.0,26.0,0.0,0,20,0.0,11,0,25,0,44,20,9,56,0,Q,Haute_Normandie
43,2021-02-28,0.0,6,31,34,27,30.0,0.0,0,0,41,0,36,19,59,0,65,0,18,65,,19,0.0,13,16,0.0,0.0,0.0,0,33,0.0,0,20,0,0,44,19,0,63,0,Q,Haute_Normandie
44,2021-03-07,49.0,7,29,24,29,0.0,16.0,65,0,22,0,59,21,58,0,94,5,50,60,,48,0.0,29,14,0.0,0.0,47.0,0,32,0.0,0,0,28,0,83,20,8,0,0,Q,Haute_Normandie
45,2021-03-14,0.0,10,50,0,100,33.0,0.0,0,0,23,0,51,29,60,32,72,0,46,53,,25,0.0,23,20,29.0,37.0,0.0,0,37,60.0,33,16,28,16,39,23,16,92,0,Q,Haute_Normandie
46,2021-03-21,0.0,28,42,25,59,0.0,0.0,0,0,44,0,50,29,57,29,77,16,19,24,,17,0.0,34,19,0.0,0.0,0.0,0,30,0.0,7,0,30,0,59,11,9,76,0,Q,Haute_Normandie
47,2021-03-28,0.0,8,39,0,54,36.0,0.0,0,58,27,0,53,12,43,50,71,0,0,37,,19,0.0,76,23,0.0,0.0,0.0,0,25,0.0,11,29,49,0,51,75,14,38,0,Q,Haute_Normandie
48,2021-04-04,0.0,10,53,27,46,41.0,0.0,35,0,40,0,39,39,56,53,53,5,23,0,,24,0.0,43,16,0.0,18.0,0.0,0,0,0.0,29,14,0,33,48,25,7,0,0,Q,Haute_Normandie
49,2021-04-11,0.0,11,34,0,29,0.0,17.0,0,0,26,36,48,28,38,57,98,0,27,46,,12,0.0,0,15,0.0,0.0,0.0,0,0,0.0,0,37,29,0,48,45,0,56,0,Q,Haute_Normandie
50,2021-04-18,0.0,5,37,45,42,0.0,0.0,48,56,43,0,63,33,58,36,87,0,55,43,,24,40.0,26,15,0.0,31.0,0.0,21,31,0.0,18,45,54,0,100,18,20,23,54,Q,Haute_Normandie
51,2021-04-25,0.0,11,36,19,68,0.0,0.0,56,0,17,0,41,31,55,63,43,0,0,44,,33,27.0,78,13,0.0,0.0,24.0,0,14,0.0,39,47,14,0,78,48,0,0,0,Q,Haute_Normandie
52,2021-05-02,0.0,0,34,0,19,0.0,17.0,27,72,23,0,35,21,62,46,53,6,41,0,,28,0.0,34,10,0.0,22.0,52.0,0,37,0.0,16,22,0,0,84,57,0,45,0,Q,Haute_Normandie
53,2021-05-09,0.0,3,34,44,37,0.0,39.0,39,41,17,0,45,11,68,0,72,0,26,49,,30,0.0,30,12,0.0,0.0,0.0,0,0,29.0,14,23,24,28,56,16,0,0,0,Q,Haute_Normandie
54,2021-05-16,0.0,11,49,28,32,0.0,0.0,47,0,11,0,57,22,57,24,56,0,54,19,,24,0.0,13,11,0.0,29.0,0.0,31,30,0.0,20,22,31,0,44,35,14,20,24,Q,Haute_Normandie
55,2021-05-23,0.0,5,41,0,65,0.0,0.0,0,0,32,27,45,38,60,0,75,0,0,41,,39,0.0,58,9,0.0,36.0,0.0,0,46,0.0,44,35,0,0,0,34,10,17,0,Q,Haute_Normandie
56,2021-05-30,0.0,2,34,0,0,0.0,36.0,0,42,8,0,74,37,37,90,64,0,0,43,,49,0.0,39,9,0.0,0.0,0.0,0,0,0.0,25,45,0,0,70,52,0,0,0,Q,Haute_Normandie
57,2021-06-06,0.0,17,35,50,44,0.0,0.0,0,0,37,0,66,23,54,0,53,0,21,93,,26,0.0,41,8,0.0,0.0,0.0,0,11,69.0,28,18,19,0,37,23,0,0,0,Q,Haute_Normandie
58,2021-06-13,0.0,0,24,10,62,0.0,16.0,42,38,18,51,57,13,87,0,63,0,27,0,,50,33.0,14,7,0.0,44.0,0.0,0,45,0.0,0,19,28,0,51,24,0,0,0,Q,Haute_Normandie
59,2021-06-20,53.0,5,37,0,24,0.0,0.0,0,0,7,0,38,20,85,0,52,0,17,78,,23,0.0,0,6,100.0,0.0,69.0,0,20,27.0,27,15,0,45,35,30,0,0,97,Q,Haute_Normandie
60,2021-06-27,0.0,0,26,17,41,0.0,0.0,0,50,31,0,48,24,64,0,55,0,18,61,,45,0.0,12,8,55.0,0.0,0.0,0,28,0.0,28,14,0,0,49,16,10,0,0,Q,Haute_Normandie
61,2021-07-04,36.0,3,37,14,35,0.0,0.0,0,0,44,0,60,36,69,51,51,0,0,0,,55,0.0,23,9,29.0,0.0,0.0,0,24,30.0,23,83,97,0,51,0,8,18,0,Q,Haute_Normandie
62,2021-07-11,36.0,4,40,29,27,0.0,0.0,0,0,25,52,90,28,67,37,86,0,66,0,,45,0.0,17,9,0.0,0.0,0.0,49,37,0.0,17,0,59,0,61,17,0,31,0,Q,Haute_Normandie
63,2021-07-18,0.0,7,37,59,26,0.0,0.0,47,26,41,0,54,19,62,0,71,0,0,0,,40,0.0,14,10,0.0,31.0,0.0,100,31,66.0,18,26,33,0,46,53,0,0,37,Q,Haute_Normandie
64,2021-07-25,0.0,11,38,27,37,0.0,0.0,0,68,0,0,89,30,40,31,81,0,0,62,,34,0.0,18,8,0.0,0.0,0.0,0,43,63.0,0,41,0,0,49,47,0,0,0,Q,Haute_Normandie
65,2021-08-01,0.0,10,35,0,81,0.0,0.0,0,0,32,0,80,45,39,74,75,0,0,49,,28,0.0,0,9,0.0,0.0,0.0,33,32,0.0,0,0,34,0,53,15,0,0,0,Q,Haute_Normandie
66,2021-08-08,0.0,7,49,0,56,0.0,0.0,0,48,12,0,94,38,85,42,87,0,0,20,,80,59.0,0,9,89.0,0.0,45.0,39,0,44.0,0,46,34,0,56,33,0,0,0,Q,Haute_Normandie
67,2021-08-15,0.0,11,46,29,16,0.0,0.0,47,0,33,0,72,41,51,49,70,0,0,29,,35,0.0,0,7,0.0,0.0,28.0,0,13,0.0,20,0,39,0,49,23,12,36,0,Q,Haute_Normandie
68,2021-08-22,0.0,0,35,24,32,0.0,0.0,0,97,21,85,39,47,42,64,51,0,37,92,,54,39.0,0,6,0.0,27.0,0.0,0,0,0.0,16,0,28,0,78,0,0,61,0,Q,Haute_Normandie
69,2021-08-29,0.0,4,27,16,0,70.0,0.0,0,27,37,0,44,14,66,38,74,0,44,80,,78,0.0,44,6,0.0,0.0,0.0,0,35,37.0,12,0,0,0,53,20,17,0,28,Q,Haute_Normandie
70,2021-09-05,0.0,10,35,0,47,0.0,0.0,0,53,32,0,33,46,58,0,54,9,0,100,,69,0.0,0,5,0.0,27.0,0.0,0,38,0.0,10,26,41,0,81,23,0,21,0,Q,Haute_Normandie
71,2021-09-12,24.0,0,33,0,40,0.0,0.0,43,54,46,0,50,24,71,20,61,0,35,48,,61,0.0,28,5,0.0,24.0,0.0,0,41,0.0,0,0,0,0,47,67,8,22,0,Q,Haute_Normandie
72,2021-09-19,0.0,4,34,22,31,97.0,0.0,0,25,26,0,39,24,56,0,46,0,0,56,,37,0.0,0,5,0.0,92.0,38.0,0,50,0.0,0,24,0,0,41,32,8,54,36,Q,Haute_Normandie
73,2021-09-26,0.0,0,33,0,0,25.0,0.0,0,0,31,0,37,30,71,41,55,7,18,20,,38,0.0,0,5,0.0,0.0,0.0,27,52,93.0,11,0,17,0,82,0,12,0,0,Q,Haute_Normandie
